type,augmented,depth,width,epochs,batch_size,learning_rate,mse_train,mse_train_aug,mse_val,mse_val_aug,mse_test,mse_test_aug
eqv,True,9,4,1000,32,0.0001,0.015396453440189362,0.01486018393188715,0.010444589890539646,0.015184121206402779,0.02092920057475567,0.02092920057475567
fcnn,False,9,4,1000,32,0.0001,0.011663510464131832,0.020246775820851326,0.008830874226987362,0.019170140847563744,0.015968704596161842,0.025934219360351562
fcnn,True,9,4,1000,32,0.0001,0.01528000459074974,0.01751294732093811,0.01026828121393919,0.017518261447548866,0.01825999654829502,0.021971894428133965
fcnn,False,9,16,1000,32,0.0001,0.008695029653608799,0.019126279279589653,0.006713151931762695,0.018354229629039764,0.01249634101986885,0.02644413150846958
fcnn,True,9,16,1000,32,0.0001,0.012410595081746578,0.01458876021206379,0.00797868613153696,0.015190157108008862,0.017886746674776077,0.02201780304312706
eqv,False,9,4,1000,32,0.0001,0.015418698079884052,0.01483074575662613,0.010142387822270393,0.01534140296280384,0.0221982654184103,0.02219826728105545
eqv,True,9,4,1000,32,0.0001,0.015428252518177032,0.014873815700411797,0.010355240665376186,0.015256176702678204,0.02136065810918808,0.02136065810918808
fcnn,False,9,4,1000,32,0.0001,0.012576067820191383,0.0208014827221632,0.008127161301672459,0.019534621387720108,0.01709982380270958,0.025971705093979836
fcnn,True,9,4,1000,32,0.0001,0.013904300518333912,0.015216583386063576,0.009633407928049564,0.015337393619120121,0.017194129526615143,0.021149184554815292
fcnn,False,9,16,1000,32,0.0001,0.008537117391824722,0.01866072230041027,0.006551138125360012,0.01828429289162159,0.01262517087161541,0.026850173249840736
fcnn,True,9,16,1000,32,0.0001,0.01387462206184864,0.015502738766372204,0.009728124365210533,0.0158795528113842,0.0186302587389946,0.02155493199825287
eqv,False,9,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,9,4,1000,32,0.0001,0.015607304871082306,0.015035618096590042,0.010334565304219723,0.015387238934636116,0.022000735625624657,0.022000737488269806
fcnn,False,9,4,1000,32,0.0001,0.013146941550076008,0.02225540205836296,0.009664671495556831,0.021716557443141937,0.015427472069859505,0.02754894830286503
fcnn,True,9,4,1000,32,0.0001,0.014183077029883862,0.015298127196729183,0.01000396441668272,0.015385428443551064,0.019762873649597168,0.021325260400772095
fcnn,False,9,16,1000,32,0.0001,0.008666595444083214,0.019401974976062775,0.006988029461354017,0.018845008686184883,0.012529786676168442,0.027471981942653656
fcnn,True,9,16,1000,32,0.0001,0.013106396421790123,0.014893795363605022,0.00916410144418478,0.015123975463211536,0.01778176799416542,0.0215084757655859
eqv,False,9,4,1000,32,0.0001,0.0157270859926939,0.01515419315546751,0.010388314723968506,0.015450703911483288,0.021835261955857277,0.021835263818502426
eqv,True,9,4,1000,32,0.0001,0.015599237754940987,0.015013772062957287,0.01031660195440054,0.015493109822273254,0.022290684282779694,0.022290684282779694
fcnn,False,9,4,1000,32,0.0001,0.012530026026070118,0.02240285463631153,0.010999553836882114,0.022872336208820343,0.01585650071501732,0.02737644873559475
fcnn,True,9,4,1000,32,0.0001,0.014508141204714775,0.015650292858481407,0.010202626697719097,0.015921996906399727,0.018517427146434784,0.021382702514529228
fcnn,False,9,16,1000,32,0.0001,0.008823656477034092,0.0212444756180048,0.006488313898444176,0.020596301183104515,0.012876658700406551,0.030272960662841797
fcnn,True,9,16,1000,32,0.0001,0.014035259373486042,0.016530461609363556,0.00939051155000925,0.01685037463903427,0.01553812064230442,0.021498775109648705
eqv,False,9,4,1000,32,0.0001,0.015449673868715763,0.014882058836519718,0.010362816043198109,0.015382141806185246,0.021808918565511703,0.021808920428156853
eqv,True,9,4,1000,32,0.0001,0.015964757651090622,0.015379094518721104,0.010480358265340328,0.015655092895030975,0.021171191707253456,0.021171193569898605
fcnn,False,9,4,1000,32,0.0001,0.01167674083262682,0.020576434209942818,0.009160259738564491,0.019446969032287598,0.015708891674876213,0.026045668870210648
fcnn,True,9,4,1000,32,0.0001,0.01432815007865429,0.015819495543837547,0.010374265722930431,0.016080239787697792,0.019201811403036118,0.02179502509534359
fcnn,False,9,16,1000,32,0.0001,0.008685529232025146,0.020206686109304428,0.0064077009446918964,0.018915897235274315,0.01727970503270626,0.028761163353919983
fcnn,True,9,16,1000,32,0.0001,0.01335702370852232,0.015766724944114685,0.009184989146888256,0.016045810654759407,0.0172585379332304,0.021259525790810585
eqv,False,10,4,1000,32,0.0001,0.015178758651018143,0.014720284380018711,0.010814312845468521,0.014864007011055946,0.020552266389131546,0.020552264526486397
eqv,True,10,4,1000,32,0.0001,0.01581428572535515,0.015225774608552456,0.010479896329343319,0.015682894736528397,0.022257357835769653,0.022257357835769653
fcnn,False,10,4,1000,32,0.0001,0.013420596718788147,0.025645773857831955,0.010723263025283813,0.026836108416318893,0.014404082670807838,0.03274315595626831
fcnn,True,10,4,1000,32,0.0001,0.015156988985836506,0.01600627414882183,0.01064209919422865,0.01607370562851429,0.020447421818971634,0.021260958164930344
fcnn,False,10,16,1000,32,0.0001,0.008679081685841084,0.019115157425403595,0.006688927765935659,0.01809748075902462,0.012115861289203167,0.026520123705267906
fcnn,True,10,16,1000,32,0.0001,0.013921957463026047,0.015861162915825844,0.009763462468981743,0.016473757103085518,0.016842259094119072,0.021491065621376038
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
fcnn,False,10,4,1000,32,0.0001,0.1014588251709938,0.12524814903736115,0.09757852554321289,0.12339876592159271,0.1890263855457306,0.14877064526081085
fcnn,True,10,4,1000,32,0.0001,0.015516453422605991,0.01645314134657383,0.010922996327280998,0.01654222421348095,0.020684611052274704,0.0215558223426342
fcnn,False,10,16,1000,32,0.0001,0.009135464206337929,0.019393818452954292,0.00692005455493927,0.018606284633278847,0.01300788577646017,0.026484426110982895
fcnn,True,10,16,1000,32,0.0001,0.013909585773944855,0.0156665351241827,0.009915417991578579,0.016238145530223846,0.019012480974197388,0.021184979006648064
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
fcnn,False,10,4,1000,32,0.0001,0.06119102984666824,0.07804859429597855,0.05784574896097183,0.07458391785621643,0.10909776389598846,0.10076975077390671
fcnn,True,10,4,1000,32,0.0001,0.015251319855451584,0.01566493511199951,0.010880769230425358,0.015790296718478203,0.019338000565767288,0.021085673943161964
fcnn,False,10,16,1000,32,0.0001,0.008942876011133194,0.019133206456899643,0.00664530647918582,0.01836373284459114,0.014274055138230324,0.02675263211131096
fcnn,True,10,16,1000,32,0.0001,0.012892400845885277,0.014730485156178474,0.008719897828996181,0.015027755871415138,0.01884850487112999,0.02193644642829895
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.01590227708220482,0.015289460308849812,0.010279623791575432,0.015696333721280098,0.02205442264676094,0.02205442264676094
fcnn,False,10,4,1000,32,0.0001,0.016250910237431526,0.033714331686496735,0.014082127250730991,0.03516802936792374,0.013797893188893795,0.04060371220111847
fcnn,True,10,4,1000,32,0.0001,0.013921231031417847,0.015567630529403687,0.009668827056884766,0.0154969971626997,0.017981668934226036,0.020980488508939743
fcnn,False,10,16,1000,32,0.0001,0.009212941862642765,0.01917886920273304,0.007105137687176466,0.018652474507689476,0.011994212865829468,0.02605428732931614
fcnn,True,10,16,1000,32,0.0001,0.01361823733896017,0.015965169295668602,0.010053666308522224,0.016452856361865997,0.01832154579460621,0.02174021117389202
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.013919790275394917,0.013440600596368313,0.008980491198599339,0.01320654433220625,0.019483469426631927,0.019483467563986778
fcnn,False,10,4,1000,32,0.0001,0.014000015333294868,0.024237899109721184,0.01240808330476284,0.0245966874063015,0.016298819333314896,0.030094727873802185
fcnn,True,10,4,1000,32,0.0001,0.014109677635133266,0.015814341604709625,0.010073854587972164,0.015400181524455547,0.018015839159488678,0.021304618567228317
fcnn,False,10,16,1000,32,0.0001,0.00880516692996025,0.01966494508087635,0.006435025949031115,0.018538938835263252,0.012636305764317513,0.027541419491171837
fcnn,True,10,16,1000,32,0.0001,0.01334954984486103,0.015751974657177925,0.00941876508295536,0.01643001288175583,0.01679736003279686,0.021361086517572403
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
fcnn,False,10,4,1000,32,0.0001,0.012610293924808502,0.02113453485071659,0.010304806753993034,0.02065638266503811,0.013474148698151112,0.0263240784406662
fcnn,True,10,4,1000,32,0.0001,0.014506902545690536,0.015963274985551834,0.009898604825139046,0.01632387936115265,0.018081173300743103,0.02105529233813286
fcnn,False,10,16,1000,32,0.0001,0.00865785963833332,0.019404564052820206,0.006532631348818541,0.01832559145987034,0.013106290251016617,0.02676674723625183
fcnn,True,10,16,1000,32,0.0001,0.01357445027679205,0.015750311315059662,0.009592016227543354,0.01590358279645443,0.017872976139187813,0.02117852307856083
eqv,False,10,4,1000,32,0.0001,0.015848910436034203,0.015253342688083649,0.010320316068828106,0.015583427622914314,0.021996676921844482,0.021996676921844482
eqv,True,10,4,1000,32,0.0001,0.01394526194781065,0.013477458618581295,0.009279333055019379,0.013407684862613678,0.020312532782554626,0.020312532782554626
fcnn,False,10,4,1000,32,0.0001,0.011832615360617638,0.020612791180610657,0.009324838407337666,0.019730929285287857,0.015341721475124359,0.025878988206386566
fcnn,True,10,4,1000,32,0.0001,0.0148881571367383,0.01593070849776268,0.009957230649888515,0.016396233811974525,0.01961633563041687,0.021475190296769142
fcnn,False,10,16,1000,32,0.0001,0.009182805195450783,0.019079620018601418,0.00664112064987421,0.018892010673880577,0.011661645025014877,0.02649175375699997
fcnn,True,10,16,1000,32,0.0001,0.013952486217021942,0.01572149433195591,0.009997175075113773,0.015907306224107742,0.018066605553030968,0.021250909194350243
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.015891458839178085,0.015295728109776974,0.010389239527285099,0.01565428636968136,0.021701715886592865,0.021701715886592865
fcnn,False,10,4,1000,32,0.0001,0.18589049577713013,0.19165781140327454,0.21909473836421967,0.1823260337114334,0.1841183602809906,0.18882036209106445
fcnn,True,10,4,1000,32,0.0001,0.015398061834275723,0.016392190009355545,0.01089390553534031,0.016354866325855255,0.020303823053836823,0.021950887516140938
fcnn,False,10,16,1000,32,0.0001,0.00851344782859087,0.019060883671045303,0.006706638727337122,0.01783081889152527,0.013632647693157196,0.0270331259816885
fcnn,True,10,16,1000,32,0.0001,0.013140317052602768,0.015579537488520145,0.009350776672363281,0.016166549175977707,0.01748361438512802,0.02150033973157406
eqv,False,10,4,1000,32,0.0001,0.015450255945324898,0.014914872124791145,0.010509414598345757,0.015241173096001148,0.0204167440533638,0.0204167440533638
eqv,True,10,4,1000,32,0.0001,0.015935325995087624,0.015326716005802155,0.010360859334468842,0.01574053056538105,0.02197553962469101,0.02197553962469101
fcnn,False,10,4,1000,32,0.0001,0.18565687537193298,0.1936371773481369,0.22749947011470795,0.1817384660243988,0.18873471021652222,0.19091752171516418
fcnn,True,10,4,1000,32,0.0001,0.01525713037699461,0.01604238525032997,0.01006186194717884,0.016758527606725693,0.021087482571601868,0.02208779938519001
fcnn,False,10,16,1000,32,0.0001,0.008989321067929268,0.01890355348587036,0.007023745682090521,0.01845758967101574,0.01209019310772419,0.026157265529036522
fcnn,True,10,16,1000,32,0.0001,0.012536002323031425,0.0144524360075593,0.008021318353712559,0.014812859706580639,0.018780339509248734,0.022145064547657967
eqv,False,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
eqv,True,10,4,1000,32,0.0001,0.36476004123687744,0.36261308193206787,0.3622128963470459,0.3814908266067505,0.3537977933883667,0.3537977933883667
fcnn,False,10,4,1000,32,0.0001,0.18822968006134033,0.19677378237247467,0.20344513654708862,0.20041903853416443,0.19135582447052002,0.1942499577999115
fcnn,True,10,4,1000,32,0.0001,0.01472819410264492,0.0159242432564497,0.0103211160749197,0.015931008383631706,0.019835907965898514,0.021603450179100037
fcnn,False,10,16,1000,32,0.0001,0.008607021532952785,0.020067205652594566,0.006440356839448214,0.019215771928429604,0.015051460824906826,0.028320910409092903
fcnn,True,10,16,1000,32,0.0001,0.013105618767440319,0.014903576113283634,0.009082178585231304,0.015216470696032047,0.0173959918320179,0.021218402311205864
eqv,False,1,4,1000,32,0.001,0.018096178770065308,0.017488667741417885,0.012193284928798676,0.017557282000780106,0.024142734706401825,0.024142734706401825
eqv,True,1,4,1000,32,0.001,0.017247097566723824,0.016647962853312492,0.011490670032799244,0.016781890764832497,0.023156672716140747,0.023156672716140747
fcnn,False,1,4,1000,32,0.001,0.03248986974358559,0.03839093819260597,0.025525392964482307,0.040400344878435135,0.031134016811847687,0.0389973446726799
fcnn,True,1,4,1000,32,0.001,0.017211055383086205,0.017843669280409813,0.01117706298828125,0.018488312140107155,0.02185744233429432,0.024288704618811607
fcnn,False,1,16,1000,32,0.001,0.014620943926274776,0.024325553327798843,0.010217553935945034,0.0233759768307209,0.01648298278450966,0.02876611053943634
fcnn,True,1,16,1000,32,0.001,0.014342457056045532,0.01721026748418808,0.00934646651148796,0.017187584191560745,0.02011002227663994,0.024660760536789894
eqv,False,1,4,1000,32,0.001,0.017972728237509727,0.01736629381775856,0.012085916474461555,0.017440561205148697,0.024029981344938278,0.024029983207583427
eqv,True,1,4,1000,32,0.001,0.01724783517420292,0.01664871722459793,0.011491437442600727,0.016782522201538086,0.023157671093940735,0.023157671093940735
fcnn,False,1,4,1000,32,0.001,0.020149655640125275,0.02810066193342209,0.01672249473631382,0.024984605610370636,0.02275405079126358,0.03096013516187668
fcnn,True,1,4,1000,32,0.001,0.02980729192495346,0.03224022313952446,0.021270690485835075,0.032061610370874405,0.02803458832204342,0.03331247344613075
fcnn,False,1,16,1000,32,0.001,0.01233014278113842,0.02355819009244442,0.009306948632001877,0.022723954170942307,0.01572924107313156,0.02970184199512005
fcnn,True,1,16,1000,32,0.001,0.014059494249522686,0.01695984974503517,0.009028874337673187,0.017057286575436592,0.019483311101794243,0.024459078907966614
eqv,False,1,4,1000,32,0.001,0.018169036135077477,0.01756150647997856,0.012261399999260902,0.01762549765408039,0.02421686053276062,0.02421686053276062
eqv,True,1,4,1000,32,0.001,0.017237810418009758,0.01663847267627716,0.011480973102152348,0.016774000599980354,0.023144274950027466,0.023144274950027466
fcnn,False,1,4,1000,32,0.001,0.030559808015823364,0.03693566843867302,0.023484928533434868,0.040177810937166214,0.02953592874109745,0.03768453001976013
fcnn,True,1,4,1000,32,0.001,0.02138572372496128,0.021416425704956055,0.016297494992613792,0.024563075974583626,0.02640179730951786,0.02689540758728981
fcnn,False,1,16,1000,32,0.001,0.013105390593409538,0.02290382795035839,0.00861761998385191,0.022155512124300003,0.016679059714078903,0.028846995905041695
fcnn,True,1,16,1000,32,0.001,0.014892417937517166,0.017331967130303383,0.009528355672955513,0.01740533486008644,0.021336985751986504,0.025030340999364853
eqv,False,1,4,1000,32,0.001,0.018318897113204002,0.01771015301346779,0.01239162590354681,0.017766321077942848,0.024270236492156982,0.024270236492156982
eqv,True,1,4,1000,32,0.001,0.017283624038100243,0.016685107722878456,0.01152796484529972,0.01681363582611084,0.023205086588859558,0.023205086588859558
